id,question_id,answer,is_correct_answer,created_at,updated_at
1285,458,<p>It provides attachment to the TFCC</p>,0,2017-12-27 14:57:58,2017-12-27 14:57:58
1286,458,<p>It augments the dorsal radio-triquetral bundle</p>,0,2017-12-27 14:57:58,2017-12-27 14:57:58
1287,459,<p>&quot;Hourglass&quot; biceps tendon on arthroscopy</p>,0,2017-12-27 15:00:38,2017-12-27 15:00:38
1288,459,<p>Subscapularis tear with biceps tendon subluxation</p>,0,2017-12-27 15:00:38,2017-12-27 15:00:38
1289,459,<p>Isolated medial biceps tendon subluxation</p>,0,2017-12-27 15:00:38,2017-12-27 15:00:38
1290,459,<p>20% thickness tear</p>,1,2017-12-27 15:00:38,2017-12-27 15:00:38
1291,459,<p>Inflamed &quot;lipstick&quot; biceps tendon on arthroscopy</p>,0,2017-12-27 15:00:38,2017-12-27 15:00:38
1292,460,"<p>Many people fracture during childhood, so no further workup is indicated</p>",0,2017-12-27 15:27:25,2017-12-27 15:27:25
1293,460,<p>The boy has social problem</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1294,460,<p>.The boy has rickets and needs treatment with vitamin D.</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1295,460,<p>The boy likely has osteogenesis imperfecta (OI)</p>,1,2017-12-27 15:27:25,2017-12-27 15:27:25
1296,460,<p>The fracture pattern does not match the history and is suspicious of nonaccidental trauma.</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1297,461,<p>A genetic defect in the COX-2</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1298,461,<p>Genetic defect in the prolyl 3-hydroxylase 1 gene (LEPRE1)</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1299,461,<p>None; this is suspicious for nonaccidental trauma</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1300,461,<p>A genetic defect in the type II collagen gene</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1301,461,<p>A genetic defect in the type I collagen gene</p>,1,2017-12-27 15:27:25,2017-12-27 15:27:25
1302,462,<p>There is probably an unrecognized infection from the original open fracture.</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1303,462,<p>The original fracture never completely healed.</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1304,462,<p>There is a sudden change in elasticity between the plated and unplated bone.</p>,1,2017-12-27 15:27:25,2017-12-27 15:27:25
1305,462,<p>The plates were put in improperly.</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1306,462,<p>Severe injury.</p>,0,2017-12-27 15:27:25,2017-12-27 15:27:25
1307,463,<p>Emergent closed reduction and splinting</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1308,463,<p>Application of an external fixator to restore length</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1309,463,<p>Emergent open reduction and internal fixation of the ring finger</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1310,463,<p>Emergent closed reduction and buddy tapping</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1311,463,<p>Emergent closed reduction and percutaneous pin fixation</p>,1,2017-12-27 15:35:43,2017-12-27 15:35:43
1312,464,<p>Complex regional pain syndrome</p>,1,2017-12-27 15:35:43,2017-12-27 15:35:43
1313,464,<p>Stiffness of the PIP and DIP joints</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1314,464,<p>Complex regional pain syndrome affecting the ring finger</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1315,464,<p>Difficulty with excursion of the FDS and the FDP</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1316,464,<p>&nbsp;Reflex sympathetic dystrophy affecting the ring finger</p>,0,2017-12-27 15:35:43,2017-12-27 15:35:43
1317,269,<p>None of above</p>,0,2018-01-03 13:28:08,2018-01-03 13:28:08
1318,270,<p>None of above</p>,0,2018-01-03 13:28:08,2018-01-03 13:28:08
1319,303,<p>None of above is correct</p>,0,2018-01-04 04:13:57,2018-01-04 04:13:57
1320,520,<p>Osteocalcin</p>,1,2018-05-20 00:02:24,2018-05-20 00:02:24
1321,520,<p>TGF-B</p>,0,2018-05-20 00:02:24,2018-05-20 00:02:24
1322,520,<p>COLIIA 1</p>,0,2018-05-20 00:02:24,2018-05-20 00:02:24
1323,520,<p>cFOS</p>,0,2018-05-20 00:02:24,2018-05-20 00:02:24
1324,520,<p>IL-1</p>,0,2018-05-20 00:02:24,2018-05-20 00:02:24
1325,521,<p>Load at which a material fractures</p>,0,2018-05-20 00:04:33,2018-05-20 00:04:33
1326,521,<p>Progressive deformation due to a constant force over an extended period</p>,0,2018-05-20 00:04:33,2018-05-20 00:04:33
1327,521,<p>Change in the stress-strain relationship dependent on the rate of loading</p>,0,2018-05-20 00:04:33,2018-05-20 00:04:33
1328,521,<p>Failure at a submaximal tensile strength level after numerous loading cycles</p>,1,2018-05-20 00:04:33,2018-05-20 00:04:33
1329,521,<p>Change in mechanical properties as a result of the direction of a load</p>,0,2018-05-20 00:04:33,2018-05-20 00:04:33
1330,522,<p>The extremity is positioned closer to the image intensifier B. C. D. E.</p>,0,2018-05-20 00:06:54,2018-05-20 00:06:54
1331,522,<p>A larger body part is imaged compared to a smaller body part</p>,1,2018-05-20 00:06:54,2018-05-20 00:06:54
1332,522,<p>Use of radiation beam collimation</p>,0,2018-05-20 00:06:54,2018-05-20 00:06:54
1333,522,<p>Mini C-arm fluoroscopy is used instead of large C-arm fluoroscopy</p>,0,2018-05-20 00:06:54,2018-05-20 00:06:54
1334,522,<p>Decreased duration of the imaging</p>,0,2018-05-20 00:06:54,2018-05-20 00:06:54
1335,523,<p>Better for heavy labor activities</p>,0,2018-05-20 00:09:31,2018-05-20 00:09:31
1336,523,<p>Decreased amount of harnessing</p>,1,2018-05-20 00:09:31,2018-05-20 00:09:31
1337,523,<p>Decreased amount of therapy for training</p>,0,2018-05-20 00:09:31,2018-05-20 00:09:31
1338,523,<p>Lighter weight</p>,0,2018-05-20 00:09:31,2018-05-20 00:09:31
1339,523,<p>Less prosthetic maintenance</p>,0,2018-05-20 00:09:31,2018-05-20 00:09:31
1340,524,<p>Bone mineral density T-score &lt; -2.5&nbsp;</p>,0,2018-05-20 00:15:44,2018-05-20 00:15:44
1341,524,<p>Low vitamin D levels</p>,0,2018-05-20 00:15:44,2018-05-20 00:15:44
1342,524,<p>The family history of osteoporosis</p>,0,2018-05-20 00:15:44,2018-05-20 00:15:44
1343,524,<p>History of a prior fragility fracture)</p>,1,2018-05-20 00:15:44,2018-05-20 00:15:44
1344,524,<p>A ten-year history of oral prednisone use</p>,0,2018-05-20 00:15:44,2018-05-20 00:15:44
1345,525,<p>decreasing intracellular calcium concentration</p>,0,2018-05-20 00:17:40,2018-05-20 00:17:40
1346,525,<p>decreasing temperature</p>,0,2018-05-20 00:17:40,2018-05-20 00:17:40
1347,525,<p>produces nanomotion at the fracture site</p>,1,2018-05-20 00:17:40,2018-05-20 00:17:40
1348,525,<p>decreases proteoglycan synthesis</p>,0,2018-05-20 00:17:40,2018-05-20 00:17:40
1349,525,<p>inhibits integrins</p>,0,2018-05-20 00:17:40,2018-05-20 00:17:40
1350,526,<p>Corrosion resulting from an electrochemical potential created between two metals in the conductive medium</p>,1,2018-05-20 12:48:36,2018-05-20 12:48:36
1351,526,<p>Corrosion resulting from contact sites between materials under load</p>,0,2018-05-20 12:48:36,2018-05-20 12:48:36
1352,526,<p>Corrosion resulting from oxygen tension differences</p>,0,2018-05-20 12:48:36,2018-05-20 12:48:36
1353,526,<p>Corrosion from localized pits on metal surfaces</p>,0,2018-05-20 12:48:36,2018-05-20 12:48:36
1354,526,<p>Corrosion from an allergic reaction</p>,0,2018-05-20 12:48:36,2018-05-20 12:48:36
1355,527,<p>Acetabular reaming</p>,0,2018-05-20 12:56:23,2018-05-20 12:56:23
1356,527,<p>Cement pressurization of the femoral canal</p>,1,2018-05-20 12:56:23,2018-05-20 12:56:23
1357,527,<p>Use of a modular femoral stem</p>,0,2018-05-20 12:56:23,2018-05-20 12:56:23
1358,527,<p>Intra-operative sequential compressive device on the non-operative leg</p>,0,2018-05-20 12:56:23,2018-05-20 12:56:23
1359,527,<p>Posterior approach</p>,0,2018-05-20 12:56:23,2018-05-20 12:56:23
1360,528,<p>Type A synovial cell</p>,0,2018-05-20 12:58:32,2018-05-20 12:58:32
1361,528,<p>Type B synovial cell</p>,1,2018-05-20 12:58:32,2018-05-20 12:58:32
1362,528,<p>Type C synovial cell</p>,0,2018-05-20 12:58:32,2018-05-20 12:58:32
1363,528,<p>Chondrocyte</p>,0,2018-05-20 12:58:32,2018-05-20 12:58:32
1364,528,<p>Fibrochondrocyte</p>,0,2018-05-20 12:58:32,2018-05-20 12:58:32
1365,529,<p>Increased complications due to serous drainage</p>,1,2018-05-20 13:01:48,2018-05-20 13:01:48
1366,529,<p>Improved clinical outcomes as shown by more rapid time to healing</p>,0,2018-05-20 13:01:48,2018-05-20 13:01:48
1367,529,<p>Improved clinical outcomes as shown by SF-36 scores</p>,0,2018-05-20 13:01:48,2018-05-20 13:01:48
1368,529,<p>Increased complications due to autoimmune reactions and graft rejection</p>,0,2018-05-20 13:01:48,2018-05-20 13:01:48
1369,529,<p>Equivalent complication rates and clinical outcomes</p>,0,2018-05-20 13:01:48,2018-05-20 13:01:48
1370,530,<p>Coralline hydroxyapatite</p>,0,2018-05-20 13:03:51,2018-05-20 13:03:51
1371,530,<p>Collagen-based matrix with hydroxyapatite coating</p>,0,2018-05-20 13:03:51,2018-05-20 13:03:51
1372,530,<p>Calcium phosphate</p>,0,2018-05-20 13:03:51,2018-05-20 13:03:51
1373,530,<p>Calcium sulfate</p>,1,2018-05-20 13:03:51,2018-05-20 13:03:51
1374,530,<p>Tricalcium phosphate</p>,0,2018-05-20 13:03:51,2018-05-20 13:03:51
1375,531,<p>A</p>,1,2018-05-20 13:22:17,2018-05-20 13:22:17
1376,531,<p>B</p>,0,2018-05-20 13:22:17,2018-05-20 13:22:17
1377,531,<p>C</p>,0,2018-05-20 13:22:17,2018-05-20 13:22:17
1378,531,<p>D</p>,0,2018-05-20 13:22:17,2018-05-20 13:22:17
1379,531,<p>E</p>,0,2018-05-20 13:22:17,2018-05-20 13:22:17
1385,533,<p>Long-term corticosteroid use</p>,0,2018-05-20 13:28:37,2018-05-20 13:28:37
1386,533,<p>Secondary malignancy arising from Paget disease</p>,0,2018-05-20 13:28:37,2018-05-20 13:28:37
1387,533,<p>Long-term alendronate use</p>,1,2018-05-20 13:28:37,2018-05-20 13:28:37
1388,533,<p>Long-term ergocalciferol use</p>,0,2018-05-20 13:28:37,2018-05-20 13:28:37
1389,533,<p>Short-term teriparatide use</p>,0,2018-05-20 13:28:37,2018-05-20 13:28:37
1390,534,<p>Hyperphosphatemia</p>,0,2018-05-20 13:31:45,2018-05-20 13:31:45
1391,534,<p>Vitamin D resistant rickets</p>,0,2018-05-20 13:31:45,2018-05-20 13:31:45
1392,534,<p>Hereditary Vitamin D dependent rickets type I</p>,1,2018-05-20 13:31:45,2018-05-20 13:31:45
1393,534,<p>Hereditary Vitamin D dependent rickets type II</p>,0,2018-05-20 13:31:45,2018-05-20 13:31:45
1394,534,<p>Hypophosphatemic Rickets</p>,0,2018-05-20 13:31:45,2018-05-20 13:31:45
1395,535,<p>Calcitonin</p>,1,2018-05-20 13:33:19,2018-05-20 13:33:19
1396,535,<p>RANK ligand</p>,0,2018-05-20 13:33:19,2018-05-20 13:33:19
1397,535,<p>Interleukin-6</p>,0,2018-05-20 13:33:19,2018-05-20 13:33:19
1398,535,<p>Parathyroid Hormone</p>,0,2018-05-20 13:33:19,2018-05-20 13:33:19
1399,535,<p>Dexamethasone</p>,0,2018-05-20 13:33:19,2018-05-20 13:33:19
1400,536,"<p>Cytomegalovirus, Hepatitis A, Hepatitis B, Hepatitis C, HIV, Syphilis</p>",0,2018-05-20 13:37:50,2018-05-20 13:37:50
1401,536,"<p>Cytomegalovirus, Hepatitis A, Hepatitis B, Hepatitis C, HIV</p>",0,2018-05-20 13:37:50,2018-05-20 13:37:50
1402,536,"<p>Hepatitis A, Hepatitis B, Hepatitis C, HIV, Syphilis</p>",0,2018-05-20 13:37:50,2018-05-20 13:37:50
1403,536,"<p>Hepatitis B, Hepatitis C, HIV, Syphilis</p>",1,2018-05-20 13:37:50,2018-05-20 13:37:50
1404,536,"<p>Hepatitis B, Hepatitis C, HIV</p>",0,2018-05-20 13:37:50,2018-05-20 13:37:50
1405,537,<p>Varus strain</p>,0,2018-05-20 13:39:53,2018-05-20 13:39:53
1406,537,<p>Socket pain located medial and proximal</p>,0,2018-05-20 13:39:53,2018-05-20 13:39:53
1407,537,<p>Increased knee extension during stance</p>,1,2018-05-20 13:39:53,2018-05-20 13:39:53
1408,537,<p>Socket pain located lateral and distal</p>,0,2018-05-20 13:39:53,2018-05-20 13:39:53
1409,537,<p>Circumducted gait</p>,0,2018-05-20 13:39:53,2018-05-20 13:39:53
1410,538,"<p>Prospective, randomized controlled trial</p>",0,2018-05-20 13:42:06,2018-05-20 13:42:06
1411,538,<p>Retrospective case-control study</p>,1,2018-05-20 13:42:06,2018-05-20 13:42:06
1412,538,<p>Retrospective case series</p>,0,2018-05-20 13:42:06,2018-05-20 13:42:06
1413,538,<p>Prospective cohort study</p>,0,2018-05-20 13:42:06,2018-05-20 13:42:06
1414,538,<p>Expert opinion</p>,0,2018-05-20 13:42:06,2018-05-20 13:42:06
1415,539,<p>An increased cortical thickness and a smaller medullary canal volume B. C. D. E.</p>,1,2018-05-20 13:44:53,2018-05-20 13:44:53
1416,539,<p>A decreased cortical thickness and a larger medullary canal volume</p>,0,2018-05-20 13:44:53,2018-05-20 13:44:53
1417,539,<p>An equivalent cortical thickness and medullary canal volume</p>,0,2018-05-20 13:44:53,2018-05-20 13:44:53
1418,539,<p>An increased cortical thickness and larger medullary canal volume</p>,0,2018-05-20 13:44:53,2018-05-20 13:44:53
1419,539,<p>A decreased cortical thickness and a smaller medullary canal volume</p>,0,2018-05-20 13:44:53,2018-05-20 13:44:53
1420,540,<p>A</p>,0,2018-05-20 13:47:00,2018-05-20 13:47:00
1421,540,<p>B</p>,1,2018-05-20 13:47:00,2018-05-20 13:47:00
1422,540,<p>C</p>,0,2018-05-20 13:47:00,2018-05-20 13:47:00
1423,540,<p>D</p>,0,2018-05-20 13:47:00,2018-05-20 13:47:00
1424,540,<p>E</p>,0,2018-05-20 13:47:00,2018-05-20 13:47:00
1425,541,<p>Retrospective case-control study</p>,0,2018-05-20 13:48:53,2018-05-20 13:48:53
1426,541,<p>Prospective cohort study</p>,1,2018-05-20 13:48:53,2018-05-20 13:48:53
1427,541,<p>A case report of 3 patients with the same disease</p>,0,2018-05-20 13:48:53,2018-05-20 13:48:53
1428,541,<p>High-quality randomized prospective clinical trial</p>,0,2018-05-20 13:48:53,2018-05-20 13:48:53
1429,541,<p>The opinion of a review panel at the annual AAOS meeting</p>,0,2018-05-20 13:48:53,2018-05-20 13:48:53
1430,542,<p>Tenosynovectomies with extensor indicis proprius (EIP) to EDQ transfer</p>,0,2018-05-20 13:56:46,2018-05-20 13:56:46
1431,542,"<p>Tenosynovectomies with extensor reconstructions (central slip imbrication, Fowler distal tenotomy)</p>",0,2018-05-20 13:56:46,2018-05-20 13:56:46
1432,542,<p>Metacarpal joint resection arthroplasties with palmaris autograft interposition</p>,0,2018-05-20 13:56:46,2018-05-20 13:56:46
1433,542,"<p>Extensor tendon relocation, extrinsic tendon release, and metacarpophalangeal joint collateral ligament reefing</p>",0,2018-05-20 13:56:46,2018-05-20 13:56:46
1434,542,<p>Metacarpophalangeal joint arthroplasties</p>,1,2018-05-20 13:56:46,2018-05-20 13:56:46
1435,543,<p>Toughness&nbsp;</p>,0,2018-05-20 13:59:21,2018-05-20 13:59:21
1436,543,<p>Ultimate strength</p>,0,2018-05-20 13:59:21,2018-05-20 13:59:21
1437,543,<p>Yield strength</p>,1,2018-05-20 13:59:21,2018-05-20 13:59:21
1438,543,<p>Fatigue strength</p>,0,2018-05-20 13:59:21,2018-05-20 13:59:21
1439,543,<p>Endurance limit</p>,0,2018-05-20 13:59:21,2018-05-20 13:59:21
1440,544,<p>They have high resistance to shear forces B. C. D. E.</p>,0,2018-05-20 14:01:49,2018-05-20 14:01:49
1441,544,<p>They have high resistance to torsional forces</p>,0,2018-05-20 14:01:49,2018-05-20 14:01:49
1442,544,<p>They are contraindicated in spinal fusion</p>,0,2018-05-20 14:01:49,2018-05-20 14:01:49
1443,544,<p>They provide a scaffold for bone progenitor cells</p>,1,2018-05-20 14:01:49,2018-05-20 14:01:49
1444,544,<p>They are not biocompatible with stainless steel orthopedic implants</p>,0,2018-05-20 14:01:49,2018-05-20 14:01:49
1445,545,<p>inhibits RANKL-mediated osteoclast bone resorption by directly binding to RANKL B. C. D.E.</p>,1,2018-05-20 14:04:41,2018-05-20 14:04:41
1446,545,<p>inhibits RANKL-mediated osteoclast bone resorption by directly binding to the RANK receptor on osteoclasts</p>,0,2018-05-20 14:04:41,2018-05-20 14:04:41
1447,545,<p>stimulates RANKL-mediated osteoclast bone resorption by directly binding to RANKL</p>,0,2018-05-20 14:04:41,2018-05-20 14:04:41
1448,545,<p>stimulates RANKL-mediated osteoclast bone resorption by directly binding to the RANK receptor on osteoclasts</p>,0,2018-05-20 14:04:41,2018-05-20 14:04:41
1449,545,<p>stimulates RANKL-mediated osteoclast bone resorption by directly binding to PTH</p>,0,2018-05-20 14:04:41,2018-05-20 14:04:41
1450,546,<p>Eccentric placement of a cortical screw into a hole in the plate B</p>,1,2018-05-20 14:11:27,2018-05-20 14:11:27
1451,546,<p>Placing a cortical screw in lag fashion by overdrilling the near cortex</p>,0,2018-05-20 14:11:27,2018-05-20 14:11:27
1452,546,<p>Locking of the head of the screw into a threaded hole in the plate</p>,0,2018-05-20 14:11:27,2018-05-20 14:11:27
1453,546,<p>Concentric placement of a cortical screw into the center of the hole in the plate</p>,0,2018-05-20 14:11:27,2018-05-20 14:11:27
1454,546,<p>The plate allows secondary healing of bone and does not acheive compression at the fracture site</p>,0,2018-05-20 14:11:27,2018-05-20 14:11:27
1455,547,<p>No change in bone pain</p>,0,2018-05-20 14:15:28,2018-05-20 14:15:28
1456,547,<p>No change in future fracture incidence</p>,0,2018-05-20 14:15:28,2018-05-20 14:15:28
1457,547,<p>An increase in osteoblast density</p>,0,2018-05-20 14:15:28,2018-05-20 14:15:28
1458,547,<p>An increased risk of secondary osteosarcoma</p>,0,2018-05-20 14:15:28,2018-05-20 14:15:28
1459,547,<p>An increase in bone density</p>,1,2018-05-20 14:15:28,2018-05-20 14:15:28
1460,548,<p>Primary hyperparathyroidism</p>,0,2018-05-20 14:18:28,2018-05-20 14:18:28
1461,548,<p>Type I vitamin D deficient rickets</p>,0,2018-05-20 14:18:28,2018-05-20 14:18:28
1462,548,<p>Type II vitamin D deficient rickets</p>,0,2018-05-20 14:18:28,2018-05-20 14:18:28
1463,548,<p>X-linked hypophosphatemic rickets</p>,1,2018-05-20 14:18:28,2018-05-20 14:18:28
1464,548,<p>Nutritional rickets</p>,0,2018-05-20 14:18:28,2018-05-20 14:18:28
1470,550,<p>Duchenne muscular dystrophy B. C. D. E.</p>,0,2018-05-20 14:22:22,2018-05-20 14:22:22
1471,550,<p>Hunter&#39;s syndrome</p>,0,2018-05-20 14:22:22,2018-05-20 14:22:22
1472,550,<p>Hemophilia</p>,0,2018-05-20 14:22:22,2018-05-20 14:22:22
1473,550,<p>Spondyloepiphyseal dysplasia (SED) tarda</p>,0,2018-05-20 14:22:22,2018-05-20 14:22:22
1474,550,<p>Diastrophic dysplasia</p>,1,2018-05-20 14:22:22,2018-05-20 14:22:22
1475,551,<p>Cobalt chromium</p>,0,2018-05-20 14:24:38,2018-05-20 14:24:38
1476,551,<p>Titanium</p>,0,2018-05-20 14:24:38,2018-05-20 14:24:38
1477,551,<p>Ceramic</p>,1,2018-05-20 14:24:38,2018-05-20 14:24:38
1478,551,<p>Polyethylene</p>,0,2018-05-20 14:24:38,2018-05-20 14:24:38
1479,551,<p>Stainless steel</p>,0,2018-05-20 14:24:38,2018-05-20 14:24:38
1480,552,<p>Warfarin</p>,0,2018-05-20 14:26:30,2018-05-20 14:26:30
1481,552,<p>Low-molecular-weight heparin</p>,0,2018-05-20 14:26:30,2018-05-20 14:26:30
1482,552,<p>Diclofenac</p>,0,2018-05-20 14:26:30,2018-05-20 14:26:30
1483,552,<p>Ketorolac</p>,0,2018-05-20 14:26:30,2018-05-20 14:26:30
1484,552,<p>Alendronate</p>,1,2018-05-20 14:26:30,2018-05-20 14:26:30
1485,553,<p>Gout</p>,0,2018-05-20 14:31:27,2018-05-20 14:31:27
1486,553,<p>Osteoarthritis</p>,0,2018-05-20 14:31:27,2018-05-20 14:31:27
1487,553,<p>Rheumatoid arthritis</p>,0,2018-05-20 14:31:27,2018-05-20 14:31:27
1488,553,<p>Septic arthritis</p>,0,2018-05-20 14:31:27,2018-05-20 14:31:27
1489,553,<p>Psoriatic arthritis</p>,1,2018-05-20 14:31:27,2018-05-20 14:31:27
1490,554,<p>Diaphyseal artery</p>,0,2018-05-20 14:33:39,2018-05-20 14:33:39
1491,554,<p>Metaphyseal artery</p>,0,2018-05-20 14:33:39,2018-05-20 14:33:39
1492,554,<p>Perichondrial artery</p>,1,2018-05-20 14:33:39,2018-05-20 14:33:39
1493,554,<p>Synovial fluid</p>,0,2018-05-20 14:33:39,2018-05-20 14:33:39
1494,554,<p>Synovial blood vessels</p>,0,2018-05-20 14:33:39,2018-05-20 14:33:39
1495,555,<p>TNF-alpha inhibitors</p>,0,2018-05-20 14:35:35,2018-05-20 14:35:35
1496,555,<p>Bone morphogenic proteins</p>,0,2018-05-20 14:35:35,2018-05-20 14:35:35
1497,555,<p>Bisphosphonates</p>,1,2018-05-20 14:35:35,2018-05-20 14:35:35
1498,555,<p>Fluoroquinolones</p>,0,2018-05-20 14:35:35,2018-05-20 14:35:35
1499,555,<p>RANKL antibodies</p>,0,2018-05-20 14:35:35,2018-05-20 14:35:35
1500,556,<p>History of hemophilia</p>,0,2018-05-20 14:37:50,2018-05-20 14:37:50
1501,556,<p>History of protein C deficiency</p>,1,2018-05-20 14:37:50,2018-05-20 14:37:50
1502,556,<p>History of a recent gastrointestinal bleed</p>,0,2018-05-20 14:37:50,2018-05-20 14:37:50
1503,556,<p>History of a recent hemorrhagic stroke</p>,0,2018-05-20 14:37:50,2018-05-20 14:37:50
1504,556,<p>History of Von Willebrand&#39;s Disease</p>,0,2018-05-20 14:37:50,2018-05-20 14:37:50
1505,557,<p>Thrombocytopenia</p>,0,2018-05-20 14:39:46,2018-05-20 14:39:46
1506,557,<p>Platelet dysfunction</p>,0,2018-05-20 14:39:46,2018-05-20 14:39:46
1507,557,<p>Hypercoagulability</p>,0,2018-05-20 14:39:46,2018-05-20 14:39:46
1508,557,<p>Venous stasis</p>,1,2018-05-20 14:39:46,2018-05-20 14:39:46
1509,557,<p>Neither thrombocytopenia (answer 1) nor platelet dysfunction (answer 2) are components of Virchow&#39;s triad</p>,0,2018-05-20 14:39:46,2018-05-20 14:39:46
1510,558,<p>Spiral oblique retinacular ligament reconstruction</p>,0,2018-05-20 14:43:14,2018-05-20 14:43:14
1511,558,<p>Sagittal band reconstruction</p>,1,2018-05-20 14:43:14,2018-05-20 14:43:14
1512,558,<p>Lateral band reconstruction</p>,0,2018-05-20 14:43:14,2018-05-20 14:43:14
1513,558,<p>Central slip reconstruction</p>,0,2018-05-20 14:43:14,2018-05-20 14:43:14
1514,558,<p>Triangular ligament and transverse retinacular ligament reconstruction</p>,0,2018-05-20 14:43:14,2018-05-20 14:43:14
1515,559,<p>Double-blinded randomized and controlled study B. C. D. E.</p>,0,2018-05-20 14:45:26,2018-05-20 14:45:26
1516,559,<p>Single-blinded randomized study</p>,1,2018-05-20 14:45:26,2018-05-20 14:45:26
1517,559,<p>Retrospective study</p>,0,2018-05-20 14:45:26,2018-05-20 14:45:26
1518,559,<p>Case-control study</p>,0,2018-05-20 14:45:26,2018-05-20 14:45:26
1519,559,<p>Prospective cohort study</p>,0,2018-05-20 14:45:26,2018-05-20 14:45:26
1520,560,<p>Deposits of monosodium urate crystals&nbsp;</p>,0,2018-05-20 14:48:14,2018-05-20 14:48:14
1521,560,<p>Deposits of calcium pyrophosphate-dihydrate crystals</p>,1,2018-05-20 14:48:14,2018-05-20 14:48:14
1522,560,<p>Destructive pannus formation</p>,0,2018-05-20 14:48:14,2018-05-20 14:48:14
1523,560,<p>Empty osteocyte lacunae</p>,0,2018-05-20 14:48:14,2018-05-20 14:48:14
1524,560,<p>Recurrent hemarthroses</p>,0,2018-05-20 14:48:14,2018-05-20 14:48:14
1525,561,<p>Greater torsional and axial fixation strength</p>,0,2018-05-20 14:51:18,2018-05-20 14:51:18
1526,561,<p>Less torsional but greater axial fixation strength</p>,1,2018-05-20 14:51:18,2018-05-20 14:51:18
1527,561,<p>Equal torsional and axial fixation strength</p>,0,2018-05-20 14:51:18,2018-05-20 14:51:18
1528,561,<p>Greater torsional but less axial fixation strength</p>,0,2018-05-20 14:51:18,2018-05-20 14:51:18
1529,561,<p>Less torsional and axial fixation strength</p>,0,2018-05-20 14:51:18,2018-05-20 14:51:18
1530,562,<p>Hip and spine densitometry</p>,0,2018-05-20 14:53:33,2018-05-20 14:53:33
1531,562,<p>Laboratory analysis for secondary causes of osteoporosis</p>,0,2018-05-20 14:53:33,2018-05-20 14:53:33
1532,562,"<p>Administration of calcium 1,500 mg/day</p>",0,2018-05-20 14:53:33,2018-05-20 14:53:33
1533,562,<p>Administration of Vitamin D 400 to 800 IU/day</p>,0,2018-05-20 14:53:33,2018-05-20 14:53:33
1534,562,<p>Low protein diet</p>,1,2018-05-20 14:53:33,2018-05-20 14:53:33
1535,563,<p>The radius of curvature of an intramedullary nail is generally greater than the radius of curvature of the femur</p>,1,2018-05-20 14:56:00,2018-05-20 14:56:00
1536,563,<p>Closed section nails have less stiffness than slotted nails</p>,0,2018-05-20 14:56:00,2018-05-20 14:56:00
1537,563,<p>The medial/lateral nail starting point relative to the greater trochanter does not affect varus/valgus position in the fracture</p>,0,2018-05-20 14:56:00,2018-05-20 14:56:00
1538,563,<p>The bending stiffness of your nail is proportional to the second power of the radius</p>,0,2018-05-20 14:56:00,2018-05-20 14:56:00
1539,563,<p>Intramedullary nails allow for mostly direct intramembranous bone healing</p>,0,2018-05-20 14:56:00,2018-05-20 14:56:00
1540,564,<p>Screw A can assist in fracture reduction while screw B provides a fixed angle support</p>,0,2018-05-20 14:59:06,2018-05-20 14:59:06
1541,564,<p>Screw A provides improved axial stiffness while screw B provides a fixed angle support</p>,0,2018-05-20 14:59:06,2018-05-20 14:59:06
1542,564,<p>Screw A can be used to reduce the plate to bone while screw B can be used to lag fracture fragments together</p>,0,2018-05-20 14:59:06,2018-05-20 14:59:06
1543,564,<p>Screw A provides a fixed angle support while screw B can be used to reduce the plate to the bone</p>,1,2018-05-20 14:59:06,2018-05-20 14:59:06
1544,564,<p>Screw A can be used to lag fracture fragments together and screw B increases the plate bone frictional stability</p>,0,2018-05-20 14:59:06,2018-05-20 14:59:06
1545,565,<p>Patients should discontinue antiplatelet agents before undergoing elective hip or knee arthroplasty B. C. D. E.</p>,0,2018-05-20 15:12:44,2018-05-20 15:12:44
1546,565,<p>Aspirin is not approved as a preventative medication for VTED in low-risk patients</p>,1,2018-05-20 15:12:44,2018-05-20 15:12:44
1547,565,"<p>Neuraxial (epidural, spinal, intrathecal) anesthesia is recommended when possible</p>",0,2018-05-20 15:12:44,2018-05-20 15:12:44
1548,565,<p>Routine post-operative duplex ultrasonography screening is not recommended</p>,0,2018-05-20 15:12:44,2018-05-20 15:12:44
